"Date","hs","fp","tm","dir","U10","V10","t.tide","res","a.tide","lg.hs.p","lg.hs.r"
2007-01-21 07:00:00,3.668,0.128,6.23,279.8,17.6,-2.8,-3.28,0.14,-3.42,-0.144702194066087,1.44434874846031
2007-01-21 08:00:00,3.538,0.122,6.37,284,15.1,-4.9,-2.58,0.08,-2.66,-0.142864455803711,1.4064260515413
2007-01-21 09:00:00,3.296,0.121,6.33,287.4,13,-6.7,-0.81,0.01,-0.82,-0.141993625025923,1.33470323707315
2007-01-21 10:00:00,3.118,0.124,6.19,288,14.8,-1.6,1.28,-0.04,1.32,-0.142511156864995,1.27970292750058
2007-01-21 11:00:00,3.01,0.129,6.01,285.5,15,-0.4,2.9,-0.01,2.91,-0.142345156209995,1.24428523497078
2007-01-21 12:00:00,2.836,0.131,5.85,283.6,14.5,0,3.78,-0.01,3.79,-0.143572522904528,1.18596713157441
2007-01-21 13:00:00,2.708,0.134,5.7,281.9,14.5,0.4,3.77,0.01,3.76,-0.145361715908786,1.14157207095881
2007-01-21 14:00:00,2.604,0.139,5.59,280.7,14.1,0.4,2.64,0.02,2.62,-0.14536360845967,1.10241233280599
2007-01-21 15:00:00,2.528,0.142,5.47,280.1,13.9,0.2,1.04,0.07,0.97,-0.144275278077268,1.07170375436188
2007-02-28 13:00:00,2.538,0.158,4.93,252,13,12,-0.46,0.54,-1,-0.411922357304604,1.3432987265968
2007-02-28 14:00:00,2.714,0.155,5.08,250.8,13.4,12.1,-1.22,0.52,-1.74,-0.411152003341301,1.40957556475398
2007-02-28 15:00:00,2.834,0.148,5.24,252.9,14.8,10.8,-1.71,0.52,-2.23,-0.409196969535868,1.45088611080436
2007-02-28 16:00:00,2.948,0.144,5.44,258.4,16.1,6.6,-1.7,0.65,-2.35,-0.406502212673044,1.48762918700013
2007-02-28 17:00:00,2.804,0.142,5.57,264.5,14.3,2.9,-1.02,0.81,-1.83,-0.404818784651694,1.43586575382404
2007-02-28 18:00:00,2.626,0.142,5.47,268.8,14.4,2.1,0.01,0.71,-0.7,-0.404537470951469,1.36999924683207
2007-03-01 04:00:00,2.56,0.144,5.35,277.9,15.5,2.6,-1.84,0.36,-2.2,-0.397263744976558,1.33727100346803
2007-03-01 05:00:00,2.826,0.142,5.47,278,17,2.3,-1.56,0.34,-1.9,-0.39829618322966,1.437158467492
2007-03-01 06:00:00,3.176,0.136,5.73,279.3,18.4,1.7,-0.55,0.34,-0.89,-0.397593049017322,1.55321559240221
2007-03-01 07:00:00,3.542,0.13,5.96,280.3,19.4,1.5,0.82,0.33,0.49,-0.395690257302257,1.6603817966629
2007-03-01 08:00:00,3.78,0.127,6.23,281.3,19.8,1.1,2.05,0.34,1.71,-0.393123465693176,1.72284747532467
2007-03-01 09:00:00,3.938,0.122,6.39,282.4,19.7,0.1,2.83,0.33,2.5,-0.391553022580273,1.76222600279721
2007-03-01 10:00:00,3.912,0.12,6.47,283.8,18.8,-1.2,2.97,0.31,2.66,-0.391343183491042,1.75539193566361
2007-03-01 11:00:00,3.83,0.12,6.47,285.3,18.1,-2.6,2.36,0.26,2.1,-0.390479306655763,1.73334410984832
2007-03-01 12:00:00,3.638,0.122,6.39,286.8,16.7,-3.4,1.26,0.23,1.03,-0.390981092739668,1.6824151728356
2007-03-01 13:00:00,3.404,0.127,6.25,288.4,15.6,-4,0,0.22,-0.22,-0.392015639157716,1.61696684986884
2007-03-01 14:00:00,3.196,0.13,6.09,290.4,14.6,-4.9,-1.11,0.22,-1.33,-0.391352466315597,1.55325249421963
2007-03-01 15:00:00,2.94,0.133,5.91,292.5,13.2,-4.7,-1.97,0.17,-2.14,-0.389570059985176,1.46797964133577
2007-03-01 16:00:00,2.636,0.139,5.69,294.2,12,-3.8,-2.54,0.11,-2.65,-0.387044274124079,1.35630689076434
2007-03-18 04:00:00,2.51,0.148,5.26,280.2,13.6,-4.4,-2.39,0.68,-3.07,-0.783778414193442,1.70406116733713
2007-03-18 05:00:00,2.554,0.147,5.27,282.9,15,-3.8,-2.59,0.7,-3.29,-0.787193617694082,1.72485437530443
2007-03-18 06:00:00,2.772,0.145,5.38,284.9,16.1,-4.3,-1.89,0.62,-2.51,-0.788827854332968,1.80839693566062
2007-03-18 07:00:00,3.032,0.142,5.61,286.6,16.3,-4.7,-0.2,0.52,-0.72,-0.789277903375611,1.89850037115574
2007-03-18 08:00:00,3.198,0.137,5.81,287,16.7,-3.5,1.79,0.44,1.35,-0.789076871247979,1.95160248565974
2007-03-18 09:00:00,3.318,0.131,5.97,286.8,17.1,-3.3,3.34,0.45,2.89,-0.789770126281495,1.98913231804975
2007-03-18 10:00:00,3.572,0.129,6.06,286.7,18.6,-4.1,4.16,0.43,3.73,-0.791836605031563,2.06496226804582
2007-03-18 11:00:00,3.766,0.127,6.28,287,18.5,-4.3,3.99,0.33,3.66,-0.793263917906137,2.1192773481411
2007-03-18 12:00:00,3.802,0.124,6.39,287.1,18.1,-4,2.73,0.24,2.49,-0.796010602313878,2.13153784638012
2007-03-18 13:00:00,3.75,0.122,6.42,286.8,17.6,-3.5,0.99,0.14,0.85,-0.799304624825751,2.12106046480807
2007-03-18 14:00:00,3.66,0.122,6.4,287.1,17.2,-4,-0.69,0.18,-0.87,-0.800912959594715,2.09837610700799
2007-03-18 15:00:00,3.562,0.123,6.35,287.3,16.7,-3.9,-1.94,0.28,-2.22,-0.801299117340709,2.07162130220818
2007-03-18 16:00:00,3.466,0.126,6.3,287.8,16.3,-4.3,-2.88,0.31,-3.19,-0.800953638132602,2.04395482942602
2007-03-18 17:00:00,3.396,0.127,6.25,288.8,15.5,-5.8,-3.51,0.25,-3.76,-0.801581698424998,2.0241799668741
2007-03-18 18:00:00,3.37,0.129,6.21,290,15.8,-6,-3.33,0.16,-3.49,-0.803619668537818,2.01853241290209
2007-03-18 19:00:00,3.406,0.129,6.22,290.6,15.8,-6.5,-1.9,0.1,-2,-0.804921890576541,2.03046047281704
2007-03-18 20:00:00,3.446,0.128,6.25,290.9,15.7,-6.5,0.28,0.09,0.19,-0.807580181762154,2.04479431986789
2007-03-18 21:00:00,3.472,0.128,6.28,291.1,15.7,-6.4,2.32,0.16,2.16,-0.8108650864101,2.0555958832082
2007-03-18 22:00:00,3.464,0.127,6.3,291,15.7,-6,3.58,0.18,3.4,-0.812325166748287,2.05474915744848
2007-03-18 23:00:00,3.442,0.127,6.29,291,15.5,-6.5,3.94,0.15,3.79,-0.812642357286495,2.04869505507584
2007-03-19 00:00:00,3.4,0.127,6.28,291.4,14.8,-6.7,3.17,0.07,3.1,-0.812264632212921,2.03604006383504
2007-03-19 01:00:00,3.322,0.128,6.23,291.9,14.5,-7.2,1.5,0.02,1.48,-0.812763900032071,2.01333091122317
2007-03-19 02:00:00,3.194,0.129,6.15,292.6,13.4,-7.6,-0.27,0,-0.27,-0.814709811225881,1.9759838610187
2007-03-19 03:00:00,3.046,0.13,6.02,293.7,12.7,-8.3,-1.79,0.05,-1.84,-0.815999285991499,1.92982854046447
2007-03-19 04:00:00,2.94,0.131,5.8,299.7,7.7,-13.8,-2.83,0.07,-2.9,-0.818564345278508,1.8969739266291
2007-03-19 05:00:00,2.916,0.136,5.51,313,4.7,-16.1,-3.57,0.02,-3.59,-0.821718111606204,1.89193092575262
2007-03-19 06:00:00,2.95,0.141,5.62,318.9,5.7,-15.4,-3.7,-0.12,-3.58,-0.823142427588656,1.90494759794038
2007-03-19 07:00:00,2.926,0.141,5.72,320.3,6.7,-13.8,-2.66,-0.34,-2.32,-0.823327344812551,1.89696364741048
2007-03-19 08:00:00,2.888,0.141,5.74,319.1,8.3,-12.6,-0.54,-0.45,-0.09,-0.822854117961587,1.88341833899217
2007-03-19 09:00:00,2.91,0.141,5.74,317.5,9.2,-12.4,1.72,-0.37,2.09,-0.82333723396257,1.89149031514597
2007-03-19 10:00:00,2.99,0.141,5.76,316.7,9.7,-12.9,3.32,-0.24,3.56,-0.82518654735382,1.92045993475641
2007-03-19 11:00:00,3.076,0.139,5.83,316.7,9.1,-13.5,3.98,-0.2,4.18,-0.826341556861152,1.94997160850455
2007-03-19 12:00:00,3.06,0.137,5.89,316.6,7.7,-13.6,3.55,-0.19,3.74,-0.828867564142299,1.94728248010659
2007-03-19 13:00:00,3.026,0.134,5.9,316.8,7.3,-14.2,1.94,-0.25,2.19,-0.83194442442169,1.93918603978785
2007-03-19 14:00:00,3.066,0.133,5.91,317.6,6.8,-14.9,0.05,-0.29,0.34,-0.833211415196895,1.95358519564652
2007-03-19 15:00:00,3.198,0.131,5.98,318,7.7,-15.2,-1.68,-0.24,-1.44,-0.83337701271772,1.99590262712948
2007-03-19 16:00:00,3.35,0.13,6.13,317.5,7.9,-15.7,-2.89,-0.17,-2.72,-0.832804060724771,2.04176440656175
2007-03-19 17:00:00,3.406,0.129,6.19,317.7,7.5,-15.6,-3.78,-0.12,-3.66,-0.833149624980205,2.0586882072207
2007-03-19 18:00:00,3.364,0.129,6.18,319.1,6.1,-16,-4.26,-0.18,-4.08,-0.834956841034035,2.04808758314474
2007-03-19 19:00:00,3.292,0.129,6.15,320.4,5.7,-15.9,-3.75,-0.35,-3.4,-0.836031940617583,2.02752722343241
2007-03-19 20:00:00,3.21,0.129,6.08,321.8,4.6,-15.6,-1.84,-0.43,-1.41,-0.838397660569263,2.00466859771119
2007-03-19 21:00:00,3.078,0.13,5.96,323.1,3.9,-15.5,0.6,-0.36,0.96,-0.841393665761229,1.96567370117792
2007-03-19 22:00:00,2.986,0.131,5.88,324.4,3.6,-15.4,2.54,-0.32,2.86,-0.842616668966494,1.93655136808349
2007-03-19 23:00:00,2.898,0.133,5.79,326,3.3,-15.3,3.48,-0.39,3.87,-0.842641879629643,1.90666272352813
2007-03-20 00:00:00,2.808,0.137,5.7,327.8,2.7,-14.9,3.5,-0.44,3.94,-0.842024038096257,1.87449652425982
2007-03-20 01:00:00,2.712,0.14,5.61,329.3,2.6,-14.6,2.38,-0.42,2.8,-0.842286943414621,1.83997331349277
2007-03-20 02:00:00,2.654,0.142,5.53,330.5,2.8,-14.5,0.47,-0.49,0.96,-0.843931166592647,1.81999910250266
2007-03-20 03:00:00,2.614,0.142,5.47,331.1,2.6,-14.5,-1.33,-0.44,-0.89,-0.844922749283125,1.80580436448515
2007-03-20 04:00:00,2.586,0.143,5.44,331.7,2.5,-14.5,-2.8,-0.43,-2.37,-0.84724186387022,1.79735414421989
2007-03-20 05:00:00,2.556,0.143,5.42,332.3,2.2,-14.4,-3.77,-0.41,-3.36,-0.850094908687691,1.78853844520298
2007-03-20 06:00:00,2.51,0.144,5.38,332.8,2.1,-14.1,-4.38,-0.46,-3.92,-0.85121187806752,1.77149463121121
2007-09-24 14:00:00,2.648,0.153,5.09,265.7,17,4.5,-1.57,0.35,-1.92,-0.576452818810018,1.55025745688478
2007-09-24 15:00:00,2.86,0.142,5.45,271.5,15.9,3.9,-2.08,0.37,-2.45,-0.574619477627939,1.6254411024597
2007-09-24 16:00:00,2.854,0.139,5.64,274.3,15.4,2.8,-2.14,0.41,-2.55,-0.572065120166419,1.62078663922106
2007-09-24 17:00:00,2.748,0.137,5.63,275.4,14.6,2.6,-1.44,0.41,-1.85,-0.570435676381089,1.58130905074119
2007-09-24 18:00:00,2.586,0.14,5.54,275.9,13.8,1.8,-0.02,0.39,-0.41,-0.570285625002072,1.52039790535174
2007-09-25 04:00:00,2.54,0.144,5.39,282.2,14.7,-1.1,-3.18,-0.03,-3.15,-0.56365862626829,1.49582270729873
2007-09-25 05:00:00,2.606,0.143,5.45,282.8,14.7,-1.1,-2.88,-0.05,-2.83,-0.56468868351975,1.5225051622224
2007-09-25 06:00:00,2.628,0.143,5.5,283.6,14.3,-2.4,-1.58,-0.08,-1.5,-0.564001577961726,1.53022467858409
2007-09-25 07:00:00,2.576,0.143,5.48,286.2,12.7,-5.7,0.21,-0.08,0.29,-0.562203950391271,1.50844175863338
2007-11-08 13:00:00,2.748,0.146,5.29,279.7,17.1,-1.4,0.36,0.37,-0.01,-0.173711024222219,1.18458439858232
2007-11-08 14:00:00,2.96,0.141,5.63,288.4,13.8,-7.9,-0.99,0.29,-1.28,-0.174484686321254,1.25967395465722
2007-11-08 15:00:00,2.948,0.139,5.69,292.5,13.8,-8.4,-1.88,0.29,-2.17,-0.174110634992679,1.25523760931977
2007-11-08 16:00:00,3.046,0.138,5.69,296.1,13.6,-10.7,-2.4,0.31,-2.71,-0.173077263073389,1.28690651754636
2007-11-08 17:00:00,3.18,0.137,5.81,300.7,12.6,-11.3,-2.47,0.27,-2.74,-0.172916055626446,1.32979725241853
2007-11-08 18:00:00,3.362,0.135,5.97,307,11.6,-13,-1.78,0.14,-1.92,-0.174237079511106,1.38677311449753
2007-11-08 19:00:00,3.488,0.131,6.1,311.6,10.3,-14.2,-0.35,-0.02,-0.33,-0.174896829209013,1.42422533525575
2007-11-08 20:00:00,3.526,0.13,6.2,314.1,9.4,-14.5,1.21,-0.08,1.29,-0.17686773977062,1.4370318237463
2007-11-08 21:00:00,3.47,0.129,6.23,316,8.8,-14,2.39,-0.1,2.49,-0.179422505721023,1.42357709967979
2007-11-08 22:00:00,3.364,0.129,6.2,317.4,8.4,-14,2.95,-0.1,3.05,-0.180283381494363,1.39341412360506
2007-11-08 23:00:00,3.266,0.13,6.14,318.5,8,-13.7,2.67,-0.12,2.79,-0.179958603709783,1.36352459825806
2007-11-09 00:00:00,3.15,0.13,6.03,319.4,7.5,-13.4,1.53,-0.19,1.72,-0.178893990658886,1.32629644349643
2007-11-09 01:00:00,3.018,0.132,5.94,320.2,7.5,-12.9,0.08,-0.24,0.32,-0.178839442633666,1.28343380297932
2007-11-09 02:00:00,2.892,0.135,5.82,320.9,7.3,-12.7,-1.29,-0.24,-1.05,-0.180186606111746,1.24213491040826
2007-11-09 03:00:00,2.772,0.14,5.72,321.4,7.3,-12.2,-2.26,-0.19,-2.07,-0.18083454496798,1.20040362629564
2007-11-09 04:00:00,2.658,0.142,5.61,321.9,6.9,-12.2,-2.9,-0.16,-2.74,-0.182888965819452,1.16046292611051
2007-11-09 05:00:00,2.53,0.143,5.47,322.8,6.1,-11.9,-3.12,-0.16,-2.96,-0.185489286749604,1.11370858948903
2007-11-10 03:00:00,2.504,0.153,5.24,285.7,14.7,-2,-1.48,0.18,-1.66,-0.200141075415193,1.11803052865304
2007-11-10 04:00:00,2.61,0.147,5.33,286.4,14.5,-3.4,-2.32,0.18,-2.5,-0.202239258674323,1.16158948000892
2007-11-10 05:00:00,2.628,0.144,5.4,287.4,14,-3.6,-2.83,0.15,-2.98,-0.204945228874611,1.17116832949698
2007-11-10 06:00:00,2.564,0.144,5.42,288.2,13.5,-3.8,-2.78,0.07,-2.85,-0.20586956103229,1.14743810009071
2007-11-11 01:00:00,2.53,0.154,5.25,287.7,14.4,-3.3,1.9,0.15,1.75,-0.218498922474629,1.14671822521406
2007-11-11 02:00:00,2.604,0.149,5.32,286.9,14.9,-3.2,0.47,0.15,0.32,-0.219951927016334,1.17700065136266
2007-11-11 03:00:00,2.702,0.145,5.39,286.4,15.2,-3.4,-0.92,0.19,-1.11,-0.220770806023248,1.21476304556125
2007-11-11 04:00:00,2.736,0.144,5.45,285.7,15.1,-2.6,-1.94,0.2,-2.14,-0.222864443605422,1.22936144336573
2007-11-11 05:00:00,2.746,0.143,5.5,285.5,15.3,-2.7,-2.61,0.2,-2.81,-0.225569067833099,1.23571437517888
2007-11-11 06:00:00,2.77,0.143,5.53,285.7,15.2,-2.6,-2.84,0.18,-3.02,-0.226543382909569,1.24539070310882
2007-11-11 07:00:00,2.79,0.143,5.56,286.4,15,-3.4,-2.33,0.07,-2.4,-0.226300544401224,1.2523421402345
2007-11-11 08:00:00,2.766,0.143,5.57,288,14.4,-4.8,-0.91,-0.05,-0.86,-0.225398667009935,1.2428009002525
2007-11-11 09:00:00,2.626,0.143,5.46,293.2,10.4,-9.1,0.85,-0.08,0.93,-0.225475340071494,1.1909371159521
2007-12-01 17:00:00,2.538,0.151,5.14,262.6,14.8,7.3,2.6,0.46,2.14,-0.0889686624198189,1.02034503171201
2007-12-01 18:00:00,2.692,0.147,5.28,264.3,15.7,6.7,1.84,0.49,1.35,-0.0895469972960203,1.0798314090785
2007-12-01 19:00:00,2.874,0.142,5.5,267.1,16.3,6.2,0.83,0.52,0.31,-0.0894732438326932,1.14517803148953
2007-12-01 20:00:00,3.066,0.134,5.71,269.2,17,6.4,-0.17,0.52,-0.69,-0.0907718472800935,1.21114562772972
2007-12-01 21:00:00,3.316,0.131,5.88,270.4,17.8,5.9,-0.92,0.55,-1.47,-0.0926050572364055,1.29136429450945
2007-12-01 22:00:00,3.488,0.127,6.11,272.5,18,5,-1.5,0.54,-2.04,-0.0927471372794025,1.34207564332614
2007-12-01 23:00:00,3.608,0.122,6.26,274,18,4.3,-1.86,0.45,-2.31,-0.0917717239586945,1.37492532615907
2007-12-02 00:00:00,3.618,0.121,6.3,274.9,17.9,3.8,-1.64,0.42,-2.06,-0.0900594130062869,1.37598079997939
2007-12-02 01:00:00,3.538,0.122,6.25,275.3,17.4,3.5,-0.8,0.38,-1.18,-0.0893082729273321,1.35286986866493
2007-12-02 02:00:00,3.324,0.125,6.16,275.5,16.1,3.8,0.32,0.35,-0.03,-0.0900205724549757,1.29118944944818
2007-12-02 03:00:00,2.984,0.129,5.93,274.6,13.6,5.3,1.43,0.38,1.05,-0.0899849272413086,1.18324960958282
2007-12-02 04:00:00,2.58,0.131,5.61,272.4,11.8,7.4,2.1,0.34,1.76,-0.0913590497091494,1.03914844864268
2007-12-02 12:00:00,2.748,0.168,4.79,264.2,18.5,3.7,-1.01,0.63,-1.64,-0.0926962688211107,1.10356964318121
2007-12-02 13:00:00,3.202,0.147,5.4,268.6,18.7,3.1,-0.44,0.62,-1.06,-0.0947235861470845,1.25849920072161
2007-12-02 14:00:00,3.37,0.139,5.76,271.3,18.8,2.9,0.48,0.52,-0.04,-0.0950758970867191,1.30998864145099
2007-12-02 15:00:00,3.474,0.132,5.93,272.8,18.8,2.8,1.43,0.45,0.98,-0.0942361222556115,1.33954279007452
2007-12-02 16:00:00,3.624,0.129,6.11,274,19.2,3.7,2.21,0.43,1.78,-0.0926755456952502,1.38025393387598
2007-12-02 17:00:00,3.858,0.124,6.31,276.3,20.1,0.8,2.59,0.44,2.15,-0.0921187505755306,1.44226766505907
2007-12-02 18:00:00,3.408,0.121,6.34,281.8,10.3,-8.3,2.34,0.36,1.98,-0.0929828479937422,1.31910845696081
2007-12-02 19:00:00,2.618,0.123,5.82,287,6.8,-9.1,1.61,0.28,1.33,-0.0931415835608639,1.05555225104857
2007-12-03 14:00:00,2.568,0.155,5.21,285.3,14.9,-4.4,-0.97,0.21,-1.18,-0.103627917538306,1.04675530336602
2007-12-03 15:00:00,2.748,0.146,5.39,287.1,15,-5,0.03,0.28,-0.25,-0.103076876682755,1.11395025104286
2007-12-03 16:00:00,2.786,0.143,5.5,288.1,14.4,-5.3,1.03,0.26,0.77,-0.101799455489611,1.12640633084722
2007-12-03 17:00:00,2.704,0.143,5.52,289.2,13.2,-6,1.79,0.19,1.6,-0.101472086279694,1.09620424446041
2007-12-03 18:00:00,2.55,0.143,5.47,290.7,11.8,-6.5,2.14,0.1,2.04,-0.102618605087442,1.03871196425778
2007-12-05 17:00:00,2.502,0.157,5.05,264.5,15.8,4,0.14,0.48,-0.34,-0.137703691456304,1.05479410350102
2007-12-05 18:00:00,2.664,0.15,5.28,268.4,15.7,3.7,1.37,0.53,0.84,-0.139241240851102,1.11906999352924
2007-12-05 19:00:00,2.768,0.143,5.48,271.7,15.7,2.9,2.32,0.53,1.79,-0.140145172151652,1.15827020990708
2007-12-05 20:00:00,2.848,0.137,5.68,274.4,15.5,2.5,2.71,0.43,2.28,-0.1423979124116,1.18901490596133
2007-12-05 21:00:00,2.89,0.132,5.78,276.1,15.4,2.2,2.51,0.36,2.15,-0.145203573886898,1.20646007601124
2007-12-05 22:00:00,2.91,0.131,5.83,277.1,15.3,1.8,1.81,0.37,1.44,-0.146353017661554,1.21450609884496
2007-12-05 23:00:00,2.836,0.131,5.8,277.4,14.6,2.7,0.79,0.36,0.43,-0.146285897422013,1.18868050609189
2007-12-06 00:00:00,2.686,0.132,5.67,276.8,13.8,3.6,-0.26,0.37,-0.63,-0.145516637445382,1.13356973554643
2007-12-07 00:00:00,2.564,0.146,5.23,271.9,15.5,4.9,0.57,0.47,0.1,-0.172331051963706,1.11389959102213
2007-12-07 01:00:00,2.848,0.142,5.45,272.9,16.9,4.7,-0.46,0.53,-0.99,-0.172680117830426,1.21929711138016
2007-12-07 02:00:00,3.35,0.132,5.77,275.2,19.6,3.3,-1.28,0.52,-1.8,-0.17452018570261,1.38348053153958
2007-12-07 03:00:00,3.934,0.126,6.28,279.6,20.9,-1.1,-1.85,0.47,-2.32,-0.175633591728263,1.54529031169513
2007-12-07 04:00:00,4.286,0.117,6.73,285.4,18,-7.3,-2,0.44,-2.44,-0.178066918389434,1.63342081544082
2007-12-07 05:00:00,4.152,0.116,6.83,288.8,16.7,-7.8,-1.49,0.39,-1.88,-0.181135932221553,1.60472607808514
2007-12-07 06:00:00,3.9,0.118,6.66,291.3,15.3,-7.5,-0.3,0.34,-0.64,-0.182461188890287,1.54343774202589
2007-12-07 07:00:00,3.58,0.12,6.47,293.8,14.3,-7.1,1.07,0.3,0.77,-0.18259399675504,1.45795679716765
2007-12-07 08:00:00,3.314,0.126,6.29,295.2,13.7,-6.7,2.21,0.29,1.92,-0.182112936308157,1.38026885531253
2007-12-07 09:00:00,3.098,0.131,6.07,295.5,13.3,-6.1,2.82,0.28,2.54,-0.182517902769912,1.31327464476459
2007-12-07 10:00:00,2.958,0.133,5.91,295.4,14,-6,2.67,0.19,2.48,-0.184333304555415,1.26884666884402
2007-12-07 11:00:00,2.91,0.138,5.8,295.1,13.9,-6.4,1.91,0.19,1.72,-0.185501276753166,1.25365435793657
2007-12-07 12:00:00,2.926,0.14,5.74,294.9,14,-6.7,0.8,0.2,0.6,-0.188025826421927,1.26166212901986
2007-12-07 13:00:00,2.952,0.141,5.73,294.9,14.1,-6.9,-0.39,0.21,-0.6,-0.191089442602407,1.27357234934063
2007-12-07 14:00:00,2.97,0.141,5.73,295.4,13.8,-7.7,-1.32,0.23,-1.55,-0.192445951576537,1.28100790439115
2007-12-07 15:00:00,3.004,0.14,5.74,296.4,13.7,-8.7,-2.03,0.15,-2.18,-0.192689230249207,1.2926339641511
2007-12-07 16:00:00,3.056,0.14,5.78,296.9,13.9,-8.5,-2.45,0.01,-2.46,-0.192179437986281,1.30928630929056
2007-12-07 17:00:00,3.098,0.138,5.83,297,13.9,-8.2,-2.25,-0.09,-2.16,-0.192634884594904,1.32339162658958
2007-12-07 18:00:00,3.094,0.137,5.87,297.2,13.6,-8.1,-1.27,-0.19,-1.08,-0.19453740340558,1.32400215555645
2007-12-07 19:00:00,3.074,0.136,5.89,297.4,13.5,-7.9,0.12,-0.25,0.37,-0.195695852352618,1.31867549746902
2007-12-07 20:00:00,3.02,0.135,5.9,297.2,13.1,-7.5,1.4,-0.25,1.65,-0.19824750945322,1.30350434084
2007-12-07 21:00:00,2.932,0.135,5.86,296.8,12.9,-7.1,2.26,-0.19,2.45,-0.201417432637405,1.27710221666181
2007-12-07 22:00:00,2.806,0.137,5.79,296.5,12.2,-6.8,2.48,-0.12,2.6,-0.202799642715301,1.23455962439557
2007-12-07 23:00:00,2.664,0.14,5.69,296.2,12.1,-6,1.92,-0.07,1.99,-0.203030585597911,1.18285933827605
2007-12-08 00:00:00,2.514,0.142,5.56,295.4,11.6,-5.1,0.82,-0.06,0.88,-0.202603691842935,1.12447880201099
2007-12-09 21:00:00,2.774,0.156,5.22,324.8,7,-15,0.93,-0.59,1.52,-0.2671774490508,1.28746777094344
2007-12-09 22:00:00,3.048,0.143,5.63,322,7.4,-15.1,2.09,-0.44,2.53,-0.268706327359549,1.38319196518395
2007-12-09 23:00:00,3.182,0.14,5.82,320.7,7.7,-15.1,2.54,-0.32,2.86,-0.269031259851191,1.42654118976679
2007-12-10 00:00:00,3.2,0.137,5.88,321.4,6.7,-15.2,2.13,-0.21,2.34,-0.268624700291659,1.43177551009734
2007-12-10 01:00:00,3.12,0.135,5.85,323.2,6.1,-14.9,0.93,-0.25,1.18,-0.269209876219312,1.4070428780407
2007-12-10 02:00:00,2.998,0.138,5.77,325,5.4,-14.6,-0.44,-0.26,-0.18,-0.271205070311612,1.36915046999202
2007-12-10 03:00:00,2.874,0.14,5.69,326.2,5.5,-14.3,-1.64,-0.24,-1.4,-0.272482674419554,1.32818746207639
2007-12-10 04:00:00,2.752,0.142,5.61,326.7,5,-13.9,-2.45,-0.21,-2.24,-0.275175032094064,1.28750295216516
2007-12-10 05:00:00,2.646,0.143,5.5,327.3,4.7,-13.5,-2.94,-0.2,-2.74,-0.278394890132778,1.25144395582554
2007-12-10 06:00:00,2.522,0.144,5.43,327.5,4.4,-13,-3,-0.3,-2.7,-0.279848566377999,1.20490080392073
2007-12-29 10:00:00,2.618,0.153,5.1,254.2,13.9,10.4,-2,0.17,-2.17,-0.222916869623961,1.18532753711167
2007-12-29 11:00:00,2.768,0.148,5.25,255.6,14.7,10.7,-0.63,0.18,-0.81,-0.222174039052972,1.24029907680839
2007-12-29 12:00:00,2.912,0.144,5.4,257.8,15.4,9.3,1.09,0.26,0.83,-0.222790359187235,1.29163048952167
2007-12-29 13:00:00,3.164,0.136,5.7,264.5,17.9,4.8,2.53,0.36,2.17,-0.223944637493218,1.37578168739863
2007-12-29 14:00:00,3.384,0.13,6,271.7,17.7,0.7,3.36,0.39,2.97,-0.223394597260358,1.44245303900433
2007-12-29 15:00:00,3.302,0.127,6.14,278,15,-5.3,3.54,0.49,3.05,-0.221730433296212,1.41625877879415
2007-12-29 16:00:00,3.01,0.128,5.95,285,11.5,-8.9,2.86,0.56,2.3,-0.219316201435615,1.3212562801964
2007-12-29 17:00:00,2.64,0.132,5.68,291.4,9.1,-9.3,1.49,0.42,1.07,-0.217866528834191,1.18864544599242
2008-01-05 11:00:00,2.554,0.143,5.38,272.9,14.8,3.8,1.51,0.48,1.03,-0.191248992471386,1.12890975008173
2008-01-05 12:00:00,2.616,0.142,5.43,273.3,15.2,3.7,0.53,0.5,0.03,-0.192626532582288,1.15427296617724
2008-01-05 13:00:00,2.65,0.142,5.44,273.4,15.3,3.4,-0.36,0.53,-0.89,-0.194633158272402,1.16919279827053
2008-01-05 14:00:00,2.624,0.143,5.43,273.3,14.9,3.5,-1.02,0.56,-1.58,-0.194894508162809,1.15959437924465
2008-01-05 15:00:00,2.588,0.143,5.42,273.2,14.7,3.5,-1.46,0.56,-2.02,-0.193956868881585,1.14484224552024
2008-01-05 16:00:00,2.524,0.144,5.37,272.7,14.3,3.8,-1.58,0.49,-2.07,-0.192403904740852,1.11824884941982
2008-01-07 03:00:00,2.682,0.172,4.73,258.6,18,2.8,-1.38,0.52,-1.9,-0.198398065472366,1.18496085033185
2008-01-07 04:00:00,2.942,0.156,5.19,267.4,17.6,3.1,-1.82,0.56,-2.38,-0.199805348678938,1.27889497085818
2008-01-07 05:00:00,3.112,0.144,5.47,272.4,17.7,4,-1.71,0.72,-2.43,-0.201828858614544,1.33709446493069
2008-01-07 06:00:00,3.164,0.138,5.73,273.9,16.8,5.2,-0.86,0.88,-1.74,-0.202115839539653,1.35395288944506
2008-01-07 07:00:00,3.048,0.131,5.79,272.9,14.9,7.1,0.37,0.77,-0.4,-0.201190980484274,1.31567661830867
2008-01-07 08:00:00,2.818,0.131,5.66,269.9,13.5,8.2,1.64,0.57,1.07,-0.199600936555695,1.23562835003218
